Year,artist_link,Descrição,Fonte de Pesquisa,Type,Artist,Título,url,img_url,Medium,Error,0,0.1,0.2,0.3,0.4,Height (cm),Width (cm),Price (BRL),Price (USD),Medium_type,Sold,Year of sale
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,Sem tìtulo - LINDA MONTAGEM EM MOLDURA CAIXA COM VIDRO DE REPRODUÇÃO ÉDITIONS DU GRIFFON NEU. MEDINDO 35 X 35 CMS. - Texto transcrito do catálogo do leilão.,Leilão Buenos Ayres 17 de Janeiro de 2017,Pinturas,Victor Vasarely,Sem tìtulo,https://www.catalogodasartes.com.br/obra/AUtABG/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_746752.jpg,Gravura,,,,,,,35.0,35.0,150.0,46.58,reprodução,False,2017
1989.0,https://www.catalogodasartes.com.br/cotacao/artista/Aldemir%20Martins/,,Pro Arte Leilões,Pinturas,Aldemir Martins,Cangaceiro,https://www.catalogodasartes.com.br/obra/GtAz/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_2673.jpg,Óleo sobre Tela,,,,,,,60.0,80.0,40000.0,20000.0,pintura,False,2007
1956.0,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"Homem com Galo 24 x 15 cm grafite sobre papel 1956 Reproduzido no Raisonné do artista no vol. IV, na pág. 243. Registro 4046 [FCO 501]. - Texto transcrito do catálogo do leilão.",Leilão James Lisboa 05 de Junho de 2017,Pinturas,Candido Portinari (1903-1962),Homem com Galo,https://www.catalogodasartes.com.br/obra/ABGzPe/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_752390.jpg,Grafite sobre papel,,,,,,,15.0,24.0,25000.0,7716.05,desenho,False,2017
1970.0,https://www.catalogodasartes.com.br/cotacao/artista/Lula%20Cardoso%20Ayres%20-%20Lula%20Cardos%20Aires%20-%20Lula%20Aires%20-%20Lula%20Ayres/,numerado BR 1172 no verso,Soraia Cals,Pinturas,Lula Cardoso Ayres - Lula Cardos Aires - Lula Aires - Lula Ayres,s/t,https://www.catalogodasartes.com.br/obra/UUe/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_440.jpg,Guache sobre papel,,,,,,,75.5,55.0,2500.0,1131.22,pintura,True,2007
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,Victor Vasarely- 1957- Serigrafia- 37/200- 32 x 24 cm - Texto transcrito do catálogo do leilão.,Leilão Gavazzoni 26 de Abril de 2023,Pinturas,Victor Vasarely,Sem Título,https://www.catalogodasartes.com.br/obra/Dectztc/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1086368.jpg,Serigrafia,,,,,,,24.0,32.0,4800.0,950.5,reprodução,False,2023
,https://www.catalogodasartes.com.br/cotacao/artista/Aldemir%20Martins/,Reproduzido no livro do artista,Pro Arte,Pinturas,Aldemir Martins,Casa da Tarsila,https://www.catalogodasartes.com.br/obra/GttU/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_2664.jpg,Nanquim,,,,,,,32.0,35.0,12000.0,6000.0,desenho,True,2007
1946.0,https://www.catalogodasartes.com.br/cotacao/artista/Aldo%20Bonadei/,,Bolsa de Arte do Rio de Janeiro,Pinturas,Aldo Bonadei,Paisagem,https://www.catalogodasartes.com.br/obra/DBcD/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1581.jpg,Óleo sobre Tela,,,,,,,65.0,50.0,60000.0,20689.66,pintura,True,2003
,https://www.catalogodasartes.com.br/cotacao/artista/Antonio%20Poteiro/,,Vitor Braga Leiloes,Pinturas,Antonio Poteiro,Fuga para o Egito,https://www.catalogodasartes.com.br/obra/DcDB/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1815.jpg,Óleo sobre Tela,,,,,,,30.0,25.0,750.0,375.0,pintura,False,2007
1967.0,https://www.catalogodasartes.com.br/cotacao/artista/Rosina%20Becker%20do%20Valle%20-%20Rozina%20Becker%20do%20Vale%20/,,Celso Albano Artes e Antiguidades,Pinturas,Rosina Becker do Valle - Rozina Becker do Vale,N.S. das Dores,https://www.catalogodasartes.com.br/obra/DAPG/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1792.jpg,Óleo sobre Tela,,,,,,,33.0,40.0,2500.0,1250.0,pintura,True,2007
1955.0,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"Proca de parte do painel ""Meninos Nadando"" (FCO 2895). Esta obra entrou em pregão com lance inicial de R$ 1.500,00.",Leilão James Lisboa 15 de março de 2010,Pinturas,Candido Portinari (1903-1962),Menino nadando,https://www.catalogodasartes.com.br/obra/UzeGU/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_43024.jpg,Pintura em baixo-esmalte sobre azulejo,,,,,,,15.0,15.0,2900.0,1526.32,pintura,True,2010
,https://www.catalogodasartes.com.br/cotacao/artista/Vicente%20do%20Rego%20Monteiro/,"VICENTE DO REGO MONTEIRO - Figura Masculina com Cachorro - nanquim s/ papel, ass. inf. esq. - 20 x 24 cm - Texto transcrito do catálogo do leilão.",Leilão Soraia Cals 03 e 04 de Maio de 2023,Pinturas,Vicente do Rego Monteiro,Figura Masculina com Cachorro,https://www.catalogodasartes.com.br/obra/DectcPB/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1086895.jpg,Nanquim sobre papel,,,,,,,24.0,20.0,21000.0,4200.0,desenho,False,2023
1931.0,https://www.catalogodasartes.com.br/cotacao/artista/Alberto%20Guignard%20-%20Alberto%20da%20Veiga%20Guignard/,ass. dat. 1934 com dedicatória inf. dir e ass. dat. 1931 inf. esq..,Bolsa de Arte do Rio de Janeiro,Pinturas,Alberto Guignard - Alberto da Veiga Guignard,Cabeça de Cristo,https://www.catalogodasartes.com.br/obra/DztP/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1369.jpg,Aquarela,,,,,,,24.0,32.0,7000.0,2333.33,pintura,True,2004
1970.0,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"Sem Título Descrição: serigrafia em cores impressa s/ papel, ass. inf. dir. e n. XVII/ CL inf. esq. (década de 1970) 77,5 x 73,5 cm - Texto transcrito do catálogo do leilão.",Leilão Soraia Cals 12 de Dezembro de 2015,Pinturas,Victor Vasarely,Sem Título,https://www.catalogodasartes.com.br/obra/AecBAt/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_708576.jpg,Serigrafia a cores impressa sobre papel,,,,,,,73.5,77.5,3500.0,909.09,reprodução,False,2015
1951.0,https://www.catalogodasartes.com.br/cotacao/artista/Manabu%20Mabe/,"ass. dat. 1951/1988, com a informação de que foi pintado em Lins no ano de 1951 e carimbo do Instituto Manabu Mabe, e catalogado sob o n. 1481 no verso",Soraia Cals/Evandro Carneiro Leilões,Pinturas,Manabu Mabe,Abacaxi,https://www.catalogodasartes.com.br/obra/GtDD/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_2611.jpg,Óleo sobre Tela,,,,,,,41.0,27.0,7000.0,3500.0,pintura,False,2007
1959.0,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"Portinari, Cândido - Musicos - Nanquim e bico-de-pena s/ papel - 34,2 x 24,2 cm - ass. inferior direito - dat.1959. Reproduzido no catálogo Raisonné vol. IV, pág. 401. ""Exposições: 5° Bienal de São Paulo, MAM de São Paulo 1970, Portinari [Galeria] Praça Roosevelt, São Paulo. Reproduzido no livro ""Portinari - A Construção de uma Obra"" - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$58.800,00",Leilão Canvas Galeria 12 de Fevereiro de 2019,Pinturas,Candido Portinari (1903-1962),Músicos,https://www.catalogodasartes.com.br/obra/ccPUtt/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_889466.jpg,Nanquim e bico de pena,,,,,,,24.2,34.2,59000.0,15775.4,desenho,True,2019
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"Victor Vasarely - Ter-ur - 156/250 - Serigrafia 84x78 cm, Déc. 80, A.C.I.D. Com moldura. .- Texto transcrito do catálogo do leilão.",Leilão M. Mizhari 26 de Setembro de 2019,Pinturas,Victor Vasarely,Ter-ur,https://www.catalogodasartes.com.br/obra/PGUcPD/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_924891.jpg,Serigrafia,,,,,,,78.0,84.0,4500.0,1084.34,reprodução,False,2019
,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,Catalogada no projeto FCO 1969 Raisonné 4156.,Leilão Bel Galeria Julho de 2008.,Pinturas,Candido Portinari (1903-1962),Cabeça de Boi,https://www.catalogodasartes.com.br/obra/GGBte/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_22560.jpg,Caneta tinteiro sobre papel,,,,,,,15.5,18.0,18000.0,10650.89,desenho,False,2008
,https://www.catalogodasartes.com.br/cotacao/artista/Jorge%20Guinle%20Filho/,"autenticado no verso por Marco Rodrigues e Jorge Guinle, pai do artista. SEM ASSINATURA",Soraia Cals Escritório de Arte,Pinturas,Jorge Guinle Filho,s/t,https://www.catalogodasartes.com.br/obra/tGP/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_629.jpg,Óleo sobre Tela,,,,,,,100.0,60.0,16000.0,7239.82,pintura,True,2007
1946.0,https://www.catalogodasartes.com.br/cotacao/artista/Alberto%20Guignard%20-%20Alberto%20da%20Veiga%20Guignard/,,Bolsa de Arte do Rio de Janeiro,Pinturas,Alberto Guignard - Alberto da Veiga Guignard,Paisagem - Itatiaia,https://www.catalogodasartes.com.br/obra/DzBc/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1358.jpg,Óleo sobre madeira,,,,,,,13.0,9.0,14700.0,7500.0,pintura,True,1999
,https://www.catalogodasartes.com.br/cotacao/artista/Vicente%20do%20Rego%20Monteiro/,Menino e Ovelha 46 x 55 cm óleo diluído sobre cartão ass. inf. dir. Ex-coleção de Luciènne Géo-Charles (Madame Charles Guyot). - Texto transcrito do catálogo do leilão.,Leilão James Lisboa 01 e 02 de Dezembro de 2014,Pinturas,Vicente do Rego Monteiro,Menino e Ovelha,https://www.catalogodasartes.com.br/obra/DBBPAe/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_155970.jpg,Óleo diluído sobre cartão,,,,,,,55.0,46.0,100000.0,39215.69,pintura,False,2014
1967.0,https://www.catalogodasartes.com.br/cotacao/artista/Roberto%20Magalhaes/,,Bolsa de Arte do Rio de Janeiro,Pinturas,Roberto Magalhaes,Sem Título,https://www.catalogodasartes.com.br/obra/DGAt/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1276.jpg,Acrílica sobre tela,,,,,,,55.0,46.0,10000.0,4761.9,pintura,True,2007
,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"CANDIDO PORTINARI - 29 X 25, DESENHO Á GRAFITE E GRAYON - S/ PAPEL, FIGURA. - CATÁLOGADA NO RAISONET SOBRE O NÚMERO FCO173, - PROJETO PARA PAINEL DA IGREJA PAMPULHA EM MG - Texto transcrito do catálogo do leilão.",Leilão Pintura Brasileira 12 de Novembro de 2019,Pinturas,Candido Portinari (1903-1962),FIGURA,https://www.catalogodasartes.com.br/obra/PGAAzz/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_927733.jpg,Desenho a grafite e crayon sobre papel,,,,,,,25.0,29.0,26000.0,6265.06,desenho,False,2019
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"Composição Pôster, 20x20, sem data, com moldura e vidro, SEM ASSINATURA. - Texto transcrito do catálogo do leilão.",Leilão Abaporu 14 de Maio de 2014,Pinturas,Victor Vasarely,Composição - SEM ASSINATURA,https://www.catalogodasartes.com.br/obra/DUtAzP/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_146739.jpg,Poster,,,,,,,20.0,20.0,20.0,9.09,outro,False,2014
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"Beryl Negatif ass. verso 32 x 32 cm Técnica utilizada nesta obra: Múltiplo, tiragem V/X Editions Denise René",Leilão TNT 26 e 27 de Novembro de 2013,Pinturas,Victor Vasarely,Beryl Negatif,https://www.catalogodasartes.com.br/obra/DzDAUt/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_131746.jpg,Técnica Mista,,,,,,,32.0,32.0,7000.0,3070.18,outro,False,2013
1973.0,https://www.catalogodasartes.com.br/cotacao/artista/Antonio%20Dias%20-%20Antonio%20Manuel%20Lima%20Dias%20-%20Ant%C3%B4nio%20Dias/,,Bolsa de Arte do Rio de Janeiro,Pinturas,Antonio Dias - Antonio Manuel Lima Dias - Antônio Dias,um e tres,https://www.catalogodasartes.com.br/obra/DzP/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_139.jpg,nan,,,,,,,195.0,55.0,94500.0,36346.15,outro,True,2001
1929.0,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"VASARELY, Victor - ""Composição"" - serigrafia E.A. 11 - 41 x 31 cm - a.c.i.d. 1929 - Obs: no estado. - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$450,00",Leilão Arte 7 - 21 de Maio de 2019,Pinturas,Victor Vasarely,Composição,https://www.catalogodasartes.com.br/obra/PetcAe/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_906870.jpg,Serigrafia,,,,,,,31.0,41.0,450.0,109.76,reprodução,True,2019
1936.0,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,Registrado no projeto Portinari sob nº 702 e no Raisonné 618.,Leilão das Galerias - Julho 2008,Pinturas,Candido Portinari (1903-1962),Vaso de Flores,https://www.catalogodasartes.com.br/obra/DPcPP/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_19899.jpg,Óleo sobre Tela,,,,,,,60.0,73.0,440000.0,261904.76,pintura,False,2008
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,Victor Vasarely - Sem título - 65 x 50 cm - Gravura 150/200 - Assinado inf. Direito - Texto transcrito do catálogo do leilão.,Leilão Bruno Reis 17 de Dezembro de 2020,Pinturas,Victor Vasarely,Sem Título,https://www.catalogodasartes.com.br/obra/PtGeDt/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_962016.jpg,Gravura,,,,,,,50.0,65.0,1900.0,328.15,reprodução,False,2020
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"Serigrafia assinada a lápis pelo artista, acid, 21 x 21cm. Com moldura 50 x 45cm. Tiragem E.A-IV. - Texto transcrito do catálogo do leilão.",Leilão Roberto de M. Gouveia 12 de Março de 2015,Pinturas,Victor Vasarely,Sem titulo,https://www.catalogodasartes.com.br/obra/DtDUBA/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_161457.jpg,Serigrafia,,,,,,,45.0,50.0,1600.0,514.47,reprodução,False,2015
,https://www.catalogodasartes.com.br/cotacao/artista/Alceu%20Lisboa/,,Celso Albano Artes e Antiguidades,Pinturas,Alceu Lisboa,s/t,https://www.catalogodasartes.com.br/obra/DABA/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1757.jpg,Acrílica sobre tela,,,,,,,60.0,40.0,1000.0,500.0,pintura,False,2007
,https://www.catalogodasartes.com.br/cotacao/artista/Marc%20Chagall/,serigrafia 134/333 -,Leilão Casa Amarela 08 e 09 de Fevereiro de 2014,Pinturas,Marc Chagall,Figuras,https://www.catalogodasartes.com.br/obra/DzcPcP/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_138989.jpg,Serigrafia,,,,,,,26.0,33.0,1800.0,750.0,reprodução,False,2014
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,64/80.,Leilão Aloisio Cravo Abril de 2009,Pinturas,Victor Vasarely,s/t,https://www.catalogodasartes.com.br/obra/BGUzc/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_52438.jpg,Print,,,,,,,45.0,50.0,3000.0,1351.35,reprodução,False,2009
,https://www.catalogodasartes.com.br/cotacao/artista/Marc%20Chagall/,Déc.30/50.,Leilão de Arte M.Mizrahi 03 de dezembro de 2007,Pinturas,Marc Chagall,Moyses no Nilo,https://www.catalogodasartes.com.br/obra/DzBGA/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_13527.jpg,Água-forte aquarelada,,,,,,,28.0,37.0,3800.0,1919.19,pintura,False,2007
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,Composição amarela - gravura espelhada - 60 x 60 cm. - Texto transcrito do catálogo do leilão.,Leilão Paulo Louvatto 15 de Setembro de 2014,Pinturas,Victor Vasarely,Composição amarela,https://www.catalogodasartes.com.br/obra/DBeAAU/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_150774.jpg,Gravura,,,,,,,60.0,60.0,400.0,172.41,reprodução,False,2014
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"Edição Museu de Amsterdan - Esta obra entrou em pregão com o lance inicial de R$100,00",Leilão Andre Cencin Agosto de 2011,Pinturas,Victor Vasarely,Geométrico,https://www.catalogodasartes.com.br/obra/tDGtP/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_61269.jpg,Reprodução Gráfica,,,,,,,60.0,60.0,1000.0,602.41,reprodução,True,2011
1924.0,https://www.catalogodasartes.com.br/cotacao/artista/Vicente%20do%20Rego%20Monteiro/,"Menino - desenho a nanquim - 19 x 12 cm - canto inferior direito - 1924 - No estado. - Esta obra entrou em leilão com o lance inicial de R$3.000,00",Leilão Tableau 8 a 10 de Outubro de 2013,Pinturas,Vicente do Rego Monteiro,Menino,https://www.catalogodasartes.com.br/obra/DGAPee/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_127900.jpg,Desenho a nanquim,,,,,,,12.0,19.0,3000.0,1363.64,desenho,True,2013
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"VASARELY, Victor (1906 - 1997) Mar - kab Serigrafia Ass. inf. direito Edição 80 de 1000 ? 65 x 52 cm - Texto transcrito do catálogo do leilão.",Leilão TNT Arte 16 e 17 de Dezembro de 2019,Pinturas,Victor Vasarely,Mar - kab,https://www.catalogodasartes.com.br/obra/PzeUBe/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_930450.jpg,Serigrafia,,,,,,,52.0,65.0,700.0,171.99,reprodução,False,2019
,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"Menino com Gaiola Desenho a grafite e lápis de cor Ass. cie Reproduzido no Catálogo Raisonne vol. V pág. 48 24 x 14 cm. Esta obra entrou em leilão com o lance inicial de R$50.000,00",Leilão Dagmar Saboya 14 a 17 de Maio de 2013,Pinturas,Candido Portinari (1903-1962),Menino com Gaiola,https://www.catalogodasartes.com.br/obra/DeczDP/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_108319.jpg,Desenho a grafite e lápis de cor,,,,,,,14.0,24.0,50000.0,24875.62,desenho,True,2013
,https://www.catalogodasartes.com.br/cotacao/artista/Vicente%20do%20Rego%20Monteiro/,"Vicente do Rego Monteiro - Calceteiro - nanquim sobre cartão - 75 x 54 CM - Assinatura canto inferior esquerdo (Valor de Galeria 7.000,00, valor para esse leilão 3.500.00) - Texto transcrito do catálogo do leilão.",Leilão Esporádicos ou Beneficentes 20 de Maio de 2020,Pinturas,Vicente do Rego Monteiro,Calceteiro,https://www.catalogodasartes.com.br/obra/PzPDez/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_939103.jpg,Nanquim sobre cartão,,,,,,,54.0,75.0,3500.0,607.64,desenho,False,2020
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"Acompanha catálogo da exposição na galeria Circle Galery - Soho, New York.- 5/100",Leilão Renot Junho de 2011,Esculturas/Objetos,Victor Vasarely,Zebra,https://www.catalogodasartes.com.br/obra/BcBAG/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_58572.jpg,Acrílico,,,,,,,42.0,57.0,8000.0,4819.28,pintura,False,2011
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"S/N - Esta obra entrou em leilão com o lance inicial de R$100,00",Leilão Arte e Eventos 09 de Abril de 2013,Pinturas,Victor Vasarely,Sem Título,https://www.catalogodasartes.com.br/obra/DeGBGG/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_102522.jpg,Gravura,,,,,,,40.0,40.0,500.0,252.53,reprodução,True,2013
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"Gravura EA 2 vv - Esta obra entrou em pregão com o lance inicial de R$2.000,00.",Leilão Arte e Eventos Novembro de 2011,Pinturas,Victor Vasarely,s/t,https://www.catalogodasartes.com.br/obra/tAAUB/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_67745.jpg,Gravura,,,,,,,94.0,115.0,3200.0,1927.71,reprodução,True,2011
1990.0,https://www.catalogodasartes.com.br/cotacao/artista/Ibere%20Camargo%20-%20Iber%C3%AA%20Camargo/,,Soraia Cals/Evandro Carneiro Leilões,Pinturas,Ibere Camargo - Iberê Camargo,Figuras - da série Manequins,https://www.catalogodasartes.com.br/obra/GUeD/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_2401.jpg,Guache e lápis de cera sobre papel,,,,,,,50.0,70.0,15000.0,7500.0,pintura,True,2007
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"Composição Pôster, 13x22, sem data, com moldura e vidro, SEM ASSINATURA. - Texto transcrito do catálogo do leilão.",Leilão Abaporu 14 de Maio de 2014,Pinturas,Victor Vasarely,Composição - SEM ASSINATURA,https://www.catalogodasartes.com.br/obra/DUtAGA/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_146727.jpg,Poster,,,,,,,22.0,13.0,20.0,9.09,outro,False,2014
